社區,地址,Latitude,Longitude,樓層數,企業主數,人數預估,安裝片數,棟數,落成,坪價,類型,強調
金億大樓,台北市大安區信義路三段41之2號,25.0331965,121.541455,12,9,600,1,,,,商辦大樓,false
國家財經大樓,台北市內湖區民權東路六段160號,25.0684569,121.5917306,15,90,1300,,,,,商辦大樓,false
敦化香榭C棟,台北市松山區南京東路三段335巷5號,25.052594,121.547508,7,66,140,2,1,1987年,68.06,住宅社區,false
首席大廈,台北市中正區羅斯福路二段168號,25.0253998,121.5232752,12,12,700,1,,,,商辦大樓,false
虹邦國際大廈,台北市大安區信義路三段106號,25.0332051,121.5384299,12,30,1500,1,,,,商辦大樓,false
力霸成功大廈(1),台北市內湖區成功路四段68號,25.0828327,121.5929942,14,18,800,1,,,,商辦大樓,false
金華大廈,台北市松山區南京東路五段296、298號,25.051112,121.567412,12,48,144,2,1,1981年,62.7,住宅社區,false
台火金融,台北市中正區羅斯福路三段28號,25.0231215,121.5251251,12,9,600,1,,,,商辦大樓,false
哈佛名門大樓A棟,台北市大安區信義路三段109之3號,25.033683,121.539153,13,3,1200,1,,,,商辦大樓,false
力霸成功大廈(2),台北市內湖區成功路四段70號,25.0828668,121.5930611,14,17,700,1,,,,商辦大樓,false
自由仕公寓大廈,台北市松山區南京東路五段405號,25.0515123,121.5697973,11,82,328,2,1,2007年,73.3,住宅社區,false
大都市學府大廈,台北市中正區羅斯福路三段76號,25.0220575,121.5262854,12,14,700,1,,,,商辦大樓,false
哈佛名門大樓B棟,台北市大安區信義路三段109之4號,25.033683,121.539153,13,8,1100,1,,,,商辦大樓,false
台北達康科技中心(1),台北市內湖區安美街161、163號,25.0600926,121.6000572,9,28,1000,1,,,,商辦大樓,false
楓韻晴川,台北市松山區南京東路五段415號,25.0517043,121.5706214,12,67,201,2,1,2018年,80.0,住宅社區,false
大都市名人大樓,台北市中正區羅斯福路四段162號,25.0123932,121.5361749,12,20,800,1,,,,商辦大樓,false
世都大樓,台北市大安區信義路三段151號,25.0336459,121.5422289,11,8,980,1,,,,商辦大樓,false
台北達康科技中心(2),台北市內湖區潭美街588-590號,25.0606472,121.599209,9,12,900,1,,,,商辦大樓,false
健康新城C區,台北市松山區健康路185巷12號B1,25.0543661,121.5616355,12,142,686,12,6,1992年,66.0,住宅社區,false
虹邦世界大樓,台北市中正區信義路二段91號,25.0343909,121.527017,12,40,500,1,,,,商辦大樓,false
台北市農會,台北市大安區信義路三段153號,25.0336642,121.5427097,11,13,1100,1,,,,商辦大樓,false
大都會企業大樓,台北市內湖區行善路48巷16號,25.0570577,121.5752458,6,27,1100,2,,,,商辦大樓,false
健康新城D區,台北市松山區延壽街330巷7弄14.16號,25.0555083,121.5614257,7,144,432,8,6,1992年,64.2,住宅社區,false
信義金山角大樓,台北市中正區信義路二段101號,25.0342812,121.5276635,10,16,350,1,,,,商辦大樓,false
康橋大樓,台北市大安區信義路三段170、172號,25.0332009,121.5420203,11,27,1200,1,,,,商辦大樓,false
登峰科技大樓,台北市內湖區行善路50、52、54、56、58、60、62、64號,25.0568053,121.5757461,5,46,1200,2,,,,商辦大樓,false
延壽J區,台北市松山區健康路325巷25弄1號,25.0565882,121.5670265,7,336,870,12,12,1992年,62.89,住宅社區,false
黎明大樓,台北市中正區信義路二段213號,25.033876,121.53042,12,14,500,2,,,,商辦大樓,false
信儀大廈a棟,台北市大安區信義路三段188號,25.0331919,121.5427556,12,16,1000,1,,,,商辦大樓,false
國家企業園區,台北市內湖區行善路114-136號,25.0577048,121.5773327,6,22,1200,2,,,,商辦大樓,false
延壽國宅丁區,台北市松山區延壽街46、48號,25.0571151,121.5675031,7,110,440,8,8,1992年,60.17,住宅社區,false
陽光商業大樓,台北市中正區信義路二段251號,25.033844,121.531369,11,14,900,1,,,,商辦大樓,false
信儀大廈b棟,台北市大安區信義路三段190號,25.0331842,121.5429133,12,11,800,,,,,商辦大樓,false
新潤城峰大樓,台北市內湖區行善路385之1號,25.0639701,121.585738,12,27,1200,1,,,,商辦大樓,false
松山新城第一區,台北市松山區健康路17~23號,25.0536729,121.553186,13,98,350,4,2,2018年,37.24,住宅社區,false
世華商業大樓,台北市中正區新生南路一段50之1、50之2號,25.0416675,121.5326014,7,12,700,1,,,,商辦大樓,false
信儀大廈c棟,台北市大安區信義路三段192號,25.033156,121.543064,12,19,1300,1,,,,商辦大樓,false
春明建設大樓,台北市內湖區行善路388號,25.0627687,121.5843582,7,6,900,1,,,,商辦大樓,false
松山新城第二區(ABCD),台北市松山區健康路27、29、31、33號,25.053589,121.5539,13,184,736,4,4,1997年,65.8,住宅社區,false
惠豐大樓,台北市萬華區中華路一段74號,25.0457719,121.508835,10,10,400,1,,,,商辦大樓,false
凱旋名宮大樓,台北市大安區信義路三段196、198、200、202號,25.0331399,121.5432046,12,35,1000,1,,,,商辦大樓,false
三嘉內湖大樓,台北市內湖區行善路48巷56號,25.0579104,121.5748293,7,11,700,2,,,,商辦大樓,false
民生日月大樓,台北市松山區延壽街18巷19號,25.056515,121.568572,11,20,80,1,1,2018年,96.77,住宅社區,false
西門超級商業大樓,台北市萬華區中華路一段144號,25.043161,121.5080755,10,7,800,2,,,,商辦大樓,false
大安捷運廣場,台北市大安區信義路四段6號,25.0331764,121.5441451,17,68,3700,,,,,商辦大樓,false
華生大樓,台北市內湖區行忠路66巷2號,25.066129,121.579983,5,9,600,,,,,商辦大樓,false
松山華城-第十一區,台北市松山區光復北路210巷41號,25.0552203,121.5535143,10~12,168,168,8,4,2001年,65.71,住宅社區,false
榮耀爵市,台北市萬華區長沙街二段91號,25.0406073,121.504708,7,63,950,1,,,,商辦大樓,false
中華電信大安服務中心,台北市大安區信義路四段89之1號,25.0335303,121.5466497,10,1,1200,1,,,,商辦大樓,false
翔遠科技企業總部,台北市內湖區行愛路77巷11號,25.062639,121.581677,5,8,800,1,,,,商辦大樓,false
健康新城A區第二棟,台北市松山區健康路177號,25.054355,121.56083,12,52,208,1,1,1993年,68.72,住宅社區,false
成都大樓,台北市萬華區成都路110號,25.043648,121.50181,12,27,500,1,,,,商辦大樓,false
上品商業大樓,台北市大安區信義路四段181、183、185、187號,25.033616,121.550768,11,17,700,2,,,,商辦大樓,false
昇陽科技大樓,台北市內湖區行愛路77巷16號,25.0631504,121.5816272,8,10,800,2,,,,商辦大樓,false
健康新城A區第五棟,台北市松山區延壽街330巷17弄6號,25.0546687,121.5609035,12,52,208,1,1,1993年,68.72,住宅社區,false
輕鬆築大樓,台北市萬華區康定路20號,25.0453186,121.5030227,12,5,400,1,,,,商辦大樓,false
嘉德大樓,台北市大安區信義路四段189號,25.0334437,121.5511673,12,17,1400,1,,,,商辦大樓,false
約克國際中心大樓,台北市內湖區行愛路77巷55、71號,25.0632961,121.5825631,10,25,1000,2,,,,商辦大樓,false
健康新城A區第六棟,台北市松山區延壽街330巷17弄10號,25.0546573,121.5612476,12,52,208,1,1,1993年,68.72,住宅社區,false
西門商業大樓,台北市萬華區中華路158號,25.0420245,121.5077229,12,19,400,1,,,,商辦大樓,false
信義安和大樓(國泰)(原宏遠證券),台北市大安區信義路四段236號,25.0329542,121.5531448,12,15,2400,2,,,,商辦大樓,false
金矽谷財貿廣場,台北市內湖區行愛路78巷28號,25.062357,121.580143,6,33,1300,,,,,商辦大樓,false
平安新村社區甲區,台北市松山區延壽街348號,25.0563737,121.5593137,11,165,600,8,4,2009年,60.42,住宅社區,false
森城德金大樓,台北市萬華區萬華區漢中街147巷5號10之1,25.0407456,121.5071921,11,22,700,2,,,,商辦大樓,false
黑松通商大樓(1),台北市大安區信義路四段296號,25.0329744,121.5545027,15,56,2200,1,,,,商辦大樓,false
波士頓大樓,台北市內湖區行愛路140巷25號,25.0636346,121.5793368,7,5,1000,1,,,,商辦大樓,false
健安新城D區,台北市松山區三民路35巷2號,25.0557176,121.5632513,14,110,350,4,2,2007年,60.0,住宅社區,false
新銳天下辦公大樓,台北市萬華區漢中街156號,25.041272,121.506638,12,13,500,1,,,,商辦大樓,false
黑松通商大樓(2),台北市大安區信義路四段306號,25.0329619,121.5549091,15,45,2000,1,,,,商辦大樓,false
金矽谷財經大樓,台北市內湖區行愛路176號,25.0651961,121.5791294,5,5,900,1,,,,商辦大樓,false
麒麟大廈,台北市松山區三民路107巷7號,25.0576448,121.563172,7,140,420,4,2,1977年,69.04,住宅社區,false
鴻福商業大樓,台北市萬華區昆明街76號,25.0457008,121.5054794,9,18,400,1,,,,商辦大樓,false
信豐利大樓,台北市大安區信義路四段303號,25.0333402,121.5554423,12,15,1000,1,,,,商辦大樓,false
大漢科技大樓,台北市內湖區洲子街46號,25.0790027,121.5733269,7,26,900,1,,,,商辦大樓,false
華南花園別墅管理委員會B區,台北市松山區延吉街46巷2號b1,25.0455838,121.5533964,7,160,640,10,10,1977年,86.0,住宅社區,false
翡翠名宮大樓,台北市萬華區成都路67號,25.0429491,121.5056906,12,19,600,,,,,商辦大樓,false
新力大樓(1),台北市大安區安和路一段33號,25.0387914,121.5508556,12,25,650,1,,,,商辦大樓,false
亞矽科技大樓,台北市內湖區洲子街58號,25.079214,121.572447,10,31,2500,2,,,,商辦大樓,false
西北大樓,台北市萬華區昆明街58號,25.0462109,121.5055189,11,66,264,2,1,1978年,57.0,住宅社區,false
西寧公寓大樓,台北市萬華區西寧南路169號,25.0431042,121.5061496,8,6,300,1,,,,商辦大樓,false
新力大樓(2),台北市大安區安和路一段47號,25.038625,121.550994,12,25,650,1,,,,商辦大樓,false
千禧科技,台北市內湖區洲子街71號,25.0799179,121.5720233,10,38,2070,1,,,,商辦大樓,false
開封龍邸公寓大廈,台北市萬華區開封街二段66號,25.0466878,121.5061591,16,116,464,2,1,1996年,50.55,住宅社區,false
中影八德大樓,台北市中山區八德路二段260號,25.0465859,121.5410816,12,29,800,2,,,,商辦大樓,false
仁和大廈A棟,台北市大安區安和路一段53、55號,25.038345,121.551281,12,11,600,,,,,商辦大樓,false
首泰雲端大樓,台北市內湖區洲子街80號,25.0793171,121.5717262,11,17,900,1,,,,商辦大樓,false
小時代,台北市萬華區開封街二段65~69號,25.047109,121.5052371,12,29,116,1,1,2018年,54.0,住宅社區,false
米蘭商業大樓,台北市中山區錦州街5號,25.0604349,121.5238947,10,8,600,1,,,,商辦大樓,false
信安國際大樓,台北市大安區安和路二段5號,25.032871,121.552662,12,77,1700,1,,,,商辦大樓,false
加瑪科技中心,台北市內湖區洲子街81號,25.080314,121.570958,10,26,1100,1,,,,商辦大樓,false
樂群花園新城,台北市萬華區中華路二段416巷58號,25.027193,121.5041634,13~14,270,810,10,5,2014年,51.03,住宅社區,false
柯達大樓,台北市中山區錦州街12號,25.0602372,121.5238611,10,9,200,1,,,,商辦大樓,false
日光商業大樓,台北市大安區安和路二段63、65號,25.0322046,121.5522733,12,14,800,1,,,,商辦大樓,false
奧地利科技中心,台北市內湖區洲子街88號,25.0797229,121.571373,10,24,1200,1,,,,商辦大樓,false
慈安首璽,台北市萬華區中華路二段364巷26~36號,25.0287021,121.5035172,14,140,420,6,4,2013年,48.0,住宅社區,false
松林大廈,"台北市中山區錦州街159 號",25.0604636,121.5298886,11,25,700,1,,,,商辦大樓,false
財訊新銳大樓,台北市大安區和平東路一段6號,25.0267873,121.523077,12,21,700,1,,,,商辦大樓,false
費利蒙科技大樓,台北市內湖區洲子街101號,25.080769,121.569899,7,14,1000,1,,,,商辦大樓,false
新和首璽,台北市萬華區中華路二段416巷82號,25.0270513,121.5034408,14,289,873,6,6,2012年,46.2,住宅社區,false
愛禮大廈,台北市中山區中山北路一段92號,25.0493814,121.5211292,8,14,650,1,,,,商辦大樓,false
福星名廈大樓,台北市大安區和平東路二段34號,25.025482,121.536898,12,8,350,1,,,,商辦大樓,false
爾法科技中心,台北市內湖區洲子街106號,25.0804465,121.5697434,10,40,1890,2,,,,商辦大樓,false
國光社區,台北市萬華區中華路二段504巷22號1樓,25.0252578,121.5077484,12,1429,4287,30,15,1979年,48.0,住宅社區,false
明生大樓,台北市中山區中山北路一段145號,25.051979,121.522851,10,9,900,1,,,,商辦大樓,false
仁普大公園華廈,台北市大安區和平東路二段38、40號,25.0255572,121.5371688,12,20,600,1,,,,商辦大樓,false
光能總部,台北市內湖區洲子街151號,25.0812763,121.56853,9,7,1000,1,,,,商辦大樓,false
愛家親子名廈,台北市萬華區中華路二段666號,25.0242625,121.5111168,14,236,704,8,4,1989年,47.0,住宅社區,false
新光中山大樓,台北市中山區中山北路二段44號,25.0551548,121.5224843,17,32,1800,2,,,,商辦大樓,false
翰林大樓,台北市大安區和平東路二段90巷2號,25.025103,121.539613,12,9,400,1,,,,商辦大樓,false
極光大樓,台北市內湖區洲子街181號,25.081569,121.5672351,9,17,1100,1,,,,商辦大樓,false
雙園吉第,台北市萬華區西園路二段153號,25.0291782,121.4960514,12,36,108,1,1,1989年,45.0,住宅社區,false
中山大樓,台北市中山區中山北路二段102號,25.0600428,121.522654,12,30,800,1,,,,商辦大樓,false
世賢大廈,台北市大安區和平東路二段203號,25.0252389,121.542394,12,32,650,1,,,,商辦大樓,false
金矽谷科貿總部大樓,台北市內湖區洲子街196號,25.0814422,121.5662498,9,23,1160,1,,,,商辦大樓,false
西園新故鄉,台北市萬華區西園路二段281巷28號,25.024065,121.49226,13,98,290,6,3,2000年,42.0,住宅社區,false
敦煌大樓,台北市中山區中山北路二段103號,25.05974,121.5232043,12,28,1000,1,,,,商辦大樓,false
群賢大樓,台北市大安區和平東路二段257、259號,25.0250097,121.543831,12,18,600,1,,,,商辦大樓,false
元吉大樓,台北市內湖區基湖路3巷47號,25.0808292,121.5673377,9,5,1200,1,,,,商辦大樓,false
福園大樓,台北市萬華區西藏路191號,25.0292052,121.500381,7,28,84,1,1,1992年,45.0,住宅社區,false
瑞星大樓,台北市中山區中山北路二段112號,25.0607259,121.5227606,14,73,2200,2,,,,商辦大樓,false
泰陽大樓,台北市大安區和平東路二段337號,25.0249798,121.5456329,12,13,500,1,,,,商辦大樓,false
凱旋科技大樓(基湖),台北市內湖區基湖路10巷46、48、50、52號,25.082006,121.563596,8,18,1500,2,,,,商辦大樓,false
天蘭華廈,台北市萬華區西藏路490.492.492之1-4號,25.0288514,121.4940795,7,42,126,1,1,1983年,45.4,住宅社區,false
太陽商業大樓,台北市中山區中山北路二段162號,25.0632225,121.5222899,12,15,990,1,,,,商辦大樓,false
嘉樂大樓,台北市大安區和平東路三段63號,25.024815,121.549378,12,36,700,1,,,,商辦大樓,false
新光西湖科技,台北市內湖區基湖路10巷57號,25.0823244,121.5637389,8,9,1600,1,,,,商辦大樓,false
大都市花園,台北市萬華區東園街173-177號,25.024202,121.497382,16,76,228,4,3,2003年,48.0,住宅社區,false
上德大樓,台北市中山區中山北路二段170號,25.0635527,121.5222178,12,12,200,1,,,,商辦大樓,false
敦南企業家,台北市大安區臥龍街1號,25.0244268,121.5468073,12,26,700,1,,,,商辦大樓,false
巴黎科技總部(1),台北市內湖區基湖路35巷11號,25.0798997,121.5651807,9,15,2000,1,,,,商辦大樓,false
華泰西門大廈,台北市萬華區長沙街二段11號,25.0407719,121.506922,11,221,663,2,1,1981年,43.9,住宅社區,false
國賓SMART大樓,台北市中山區中山北路二段65巷9號,25.0573268,121.5238351,14,1,1800,1,,,,商辦大樓,false
光武大廈(1),台北市大安區敦化南路一段180號,25.042931,121.548497,12,14,500,1,,,,商辦大樓,false
巴黎科技總部(2),台北市內湖區基湖路35巷13號,25.0798132,121.5655037,9,13,2000,1,,,,商辦大樓,false
榮耀爵市,台北市萬華區長沙街二段85-93號,25.040588,121.504961,22,265,812,6,3,1997年,49.4,住宅社區,false
太子中山大樓,台北市中山區中山北路三段28號,25.0652308,121.5220217,12,22,1600,1,,,,商辦大樓,false
光武大廈(2),台北市大安區敦化南路一段184號,25.04284,121.548495,12,5,300,1,,,,商辦大樓,false
飛天科技,台北市內湖區堤頂大道一段1號,25.0562853,121.5743892,6,5,2000,2,,,,商辦大樓,false
總督天廈,台北市萬華區長沙街二段159號,25.0406133,121.5024862,11,100,300,6,1,1991年,48.5,住宅社區,false
鶴城大樓,台北市中山區中山北路三段29號,25.0655645,121.5225671,11,35,750,1,,,,商辦大樓,false
鳳凰大廈,台北市大安區敦化南路一段200號,25.0421145,121.5485191,12,19,700,1,,,,商辦大樓,false
雅光大樓,台北市內湖區堤頂大道一段215號,25.0591966,121.5735733,6,17,800,1,,,,商辦大樓,false
京宴公寓大樓,台北市萬華區貴陽街二段152~154號,25.0401236,121.5014875,12~14,50,140,2,2,2006年,46.71,住宅社區,false
凱旋廣場,台北市中山區中山北路三段34號,25.06562,121.5220331,14,23,1200,1,,,,商辦大樓,false
國際貿易大樓(敦化南),台北市大安區敦化南路一段205號,25.0420039,121.549308,16,101,3200,3,,,,商辦大樓,false
東京企業總部,台北市內湖區堤頂大道二段179號,25.0773375,121.5701164,12,20,1100,2,,,,商辦大樓,false
富都新紳,台北市萬華區桂林路128號,25.0383801,121.4990209,21,92,270,1,1,2016年,57.7,住宅社區,false
歌林百樂大樓,台北市中山區中山北路三段39號,25.0660596,121.5225628,12,17,700,1,,,,商辦大樓,false
敦南225大樓,台北市大安區敦化南路一段225號,25.0405544,121.5493708,9,37,1200,1,,,,商辦大樓,false
凱旋親水大樓,台北市內湖區堤頂大道二段15之1號,25.0756014,121.5719718,12,12,1100,,,,,商辦大樓,false
國興社區,台北市萬華區國興路1巷2號,25.0242964,121.5088074,12,780,2375,13,13,1975年,37.0,住宅社區,false
統一大樓,台北市中山區中山北路三段45號,25.0662952,121.5226091,9,17,700,1,,,,商辦大樓,false
昇陽通商大樓,台北市大安區敦化南路一段337、339號,25.0336094,121.5492107,12,19,600,1,,,,商辦大樓,false
首泰長發大樓,台北市內湖區堤頂大道二段501號,25.0832705,121.5616268,10,7,1500,2,,,,商辦大樓,false
南海逸園,台北市萬華區莒光路125號,25.03095,121.503816,7,82,246,2,1,1988年,57.2,住宅社區,false
企業大樓,台北市中山區中山北路三段58號,25.068172,121.5224013,8,35,1200,1,,,,商辦大樓,false
信德大樓,台北市大安區敦化南路一段362號,25.0340977,121.5483769,7,4,1000,1,,,,商辦大樓,false
甘迺迪科技中心,台北市內湖區堤頂大道二段201、205號,25.077849,121.568373,8,10,1400,1,,,,商辦大樓,false
梅園新城,台北市萬華區萬大路277巷37弄3號,25.0260169,121.502163,10,390,1159,9,9,1984年,42.5,住宅社區,false
經貿匯通2001大樓,台北市中山區天祥路57號,25.0632884,121.5209097,9,16,950,1,,,,商辦大樓,false
名洲大廈,台北市大安區敦化南路一段376號,25.0335725,121.5483822,12,31,1200,1,,,,商辦大樓,false
大岱影視創意,台北市內湖區堤頂大道二段281號,25.0785081,121.5657865,7,6,400,1,,,,商辦大樓,false
捷運哈佛,台北市萬華區萬大路90巷7號,25.0302648,121.4997477,10,62,248,2,1,2010年,54.09,住宅社區,false
中安大樓,台北市中山區民生西路16號,25.0577082,121.52216,12,29,1600,1,,,,商辦大樓,false
裕隆企業大樓,台北市大安區敦化南路二段2號,25.032948,121.548381,18,28,2200,2,,,,商辦大樓,false
淳郁實業大樓,台北市內湖區堤頂大道二段283號,25.0785269,121.5657451,7,6,350,1,,,,商辦大樓,false
空南三村(1),台北市萬華區萬大路423巷30弄5~11號,25.0208188,121.5005702,9,27,105,2,1,1998年,39.5,住宅社區,false
新寶國際民生大樓,台北市中山區民生東路一段13號,25.0581801,121.5237755,10,10,800,1,,,,商辦大樓,false
中鼎大樓,台北市大安區敦化南路二段77號,25.0301146,121.5491618,22,44,4000,2,,,,商辦大樓,false
新光內湖科技大樓,台北市內湖區堤頂大道二段301號,25.0788091,121.5649034,8,11,1500,1,,,,商辦大樓,false
空南三村(2),台北市萬華區萬大路423巷30弄13、15號,25.020013,121.5008298,14,28,84,1,1,1999年,41.0,住宅社區,false
盛城大樓,台北市中山區民生東路一段30號,25.0578768,121.5241519,10,10,1200,1,,,,商辦大樓,false
敦南摩天,台北市大安區敦化南路二段97號,25.0289307,121.549271,35,63,4900,7,,,,商辦大樓,false
日內瓦科技大樓,台北市內湖區堤頂大道二段407巷20弄39號,25.0818259,121.5627798,8,4,1200,1,,,,商辦大樓,false
空南三村(3),台北市萬華區萬大路423巷30弄17、19號,25.0208188,121.5005702,13,23,70,1,1,1999年,41.0,住宅社區,false
民生至尊,台北市中山區民生東路一段51號,25.0581885,121.5261348,12,24,900,1,,,,商辦大樓,false
凌雲通商,台北市大安區敦化南路二段105號,25.0284385,121.5491655,26,31,4400,5,,,,商辦大樓,false
倫敦科技大樓,台北市內湖區堤頂大道二段409-417號,25.0806161,121.5630952,10,25,1900,2,,,,商辦大樓,false
空南三村(4),台北市萬華區萬大路423巷28弄17、19號,25.0206386,121.5000095,6,12,36,1,1,1998年,41.0,住宅社區,false
鑽石大樓,台北市中山區民生東路一段54號,25.0579207,121.5249262,12,20,400,1,,,,商辦大樓,false
世界大樓,台北市大安區敦化南路二段128號,25.0261242,121.5482474,11,29,1300,2,,,,商辦大樓,false
遠景21大樓,台北市內湖區港墘路200號,25.0760023,121.5742849,9,23,1200,2,,,,商辦大樓,false
空南三村(5),台北市萬華區萬大路423巷28弄15號,25.0206386,121.5000095,6,6,24,1,1,1998年,41.0,住宅社區,false
瑞星商業大樓(A棟),台北市中山區民生東路三段27號,25.0580738,121.5388498,12,10,600,1,,,,商辦大樓,false
敦南甲天廈,台北市大安區敦化南路段二段164號,25.0244141,121.5483141,12,22,750,1,,,,商辦大樓,false
文德京華,台北市內湖區港墘路221巷15~21號,25.0738381,121.5747692,8,18,1100,1,,,,商辦大樓,false
空南三村(6),台北市萬華區萬大路423巷28弄7~13號,25.020013,121.5008298,12,42,165,2,1,1998年,39.5,住宅社區,false
瑞星商業大樓,台北市中山區民生東路三段31號,25.0580663,121.539111,12,17,700,1,,,,商辦大樓,false
福樂大廈,台北市大安區基隆路二段190號,25.024086,121.55188,12,15,800,1,,,,商辦大樓,false
國瑞大樓,台北市內湖區港墘路221巷33號,25.0738381,121.5747692,9,2,800,1,,,,商辦大樓,false
空南三村(7),台北市萬華區萬大路423巷28弄3、5號,25.020013,121.5008298,10,19,57,1,1,1999年,41.0,住宅社區,false
潤泰民權財經大樓,台北市中山區民權西路11號,25.0629962,121.5218383,14,34,1100,1,,,,商辦大樓,false
華視光復大樓,台北市大安區光復南路102號,25.0435203,121.5574173,14,68,2200,4,,,,商辦大樓,false
金矽谷科貿中心大樓,台北市內湖區港墘路221巷41號,25.0732532,121.5750669,9,20,1180,1,,,,商辦大樓,false
空南三村(8),台北市萬華區大路423巷28弄1號,25.0207492,121.5001142,7,7,28,1,1,1999年,41.0,住宅社區,false
民權商業大樓,台北市中山區民權西路20號,25.0625325,121.5217062,12,97,1500,2,,,,商辦大樓,false
"百事吉商業大樓  ",台北市大安區羅斯福路二段33號,25.0278009,121.522166,12,28,600,1,,,,商辦大樓,false
新光陽光科技,台北市內湖區陽光街242號,25.07362,121.578133,8,5,1300,1,,,,商辦大樓,false
空南三村(10),台北市萬華區萬大路423巷32弄1、3、5、7號,25.0208188,121.5005702,12,44,132,2,1,1999年,41.0,住宅社區,false
民權商務大樓,台北市中山區民權西路27號,25.0630378,121.521399,12,33,970,1,,,,商辦大樓,false
僑泰大樓(1),台北市大安區羅斯福路二段41號,25.027636,121.522293,12,49,900,1,,,,商辦大樓,false
大眾電腦大樓,台北市內湖區陽光街300號,25.0726577,121.574784,9,21,2000,2,,,,商辦大樓,false
空南三村(11),台北市萬華區萬大路423巷32弄9~15號,25.0208188,121.5005702,12,43,170,2,1,1998年,39.5,住宅社區,false
啟光大樓,台北市中山區民權西路48號,25.0625947,121.5205079,11,18,750,,,,,商辦大樓,false
僑泰大樓(2),台北市大安區羅斯福路二段49號,25.0274408,121.5224448,12,12,450,1,,,,商辦大樓,false
經緯科技大樓,台北市內湖區陽光街345巷5號,25.0724189,121.5781399,9,19,800,1,,,,商辦大樓,false
中正新城(4),台北市萬華區青年路60號,25.0248939,121.502825,12,44,130,1,1,1982年,43.3,住宅社區,false
捷運世紀大樓,台北市中山區民權西路70號,25.0626038,121.519851,11,21,1080,1,,,,商辦大樓,false
慶安財星大樓,台北市大安區羅斯福路二段79號,25.0261552,121.5234068,12,80,600,1,,,,商辦大樓,false
金矽谷科貿大樓,台北市內湖區陽光街345巷10號,25.0722536,121.5778679,7,28,1100,1,,,,商辦大樓,false
新巴黎大廈,台北市萬華區環河南路一段71號,25.0450144,121.5020257,12,304,608,2,1,1977年,41.0,住宅社區,false
中山民權大樓,台北市中山區民權東路一段63號,25.0629804,121.5251421,12,9,1500,1,,,,商辦大樓,false
百賢商業大樓,台北市大安區羅斯福路二段105、107號,25.024611,121.5245471,12,30,900,1,,,,商辦大樓,false
諾貝爾科技中心大樓,台北市內湖區陽光街365巷37號,25.0719591,121.5773644,7,6,1100,1,,,,商辦大樓,false
敦和豔大廈,台北市大安區敦化南路二段63巷68號,25.030838,121.5520501,9,8,24,1,1,2013年,95.4,住宅社區,false
基泰千禧捷座大樓,台北市中山區民權東路一段76號,25.0624675,121.5254336,13,13,800,1,,,,商辦大樓,false
大興豐霖大樓,台北市大安區羅斯福路三段29號,25.0237104,121.5252577,12,10,400,1,,,,商辦大樓,false
富懋大樓,台北市內湖區陽光街381號,25.072726,121.576522,7,7,800,1,,,,商辦大樓,false
榕馨華廈,台北市大安區敦化南路二段81巷21號,25.0300736,121.5498989,7,71,185,4,2,1980年,85.0,住宅社區,false
京華商業大樓(民權東),台北市中山區民權東路二段11號,25.0628046,121.5286169,12,27,800,1,,,,商辦大樓,false
興世紀大樓,台北市大安區羅斯福路三段37號,25.0235425,121.5253535,15,26,1000,1,,,,商辦大樓,false
匯陽大樓,台北市內湖區陽光街383號,25.0726442,121.5757702,7,5,700,1,,,,商辦大樓,false
敦南學府,台北市大安區敦化南路二段172巷22號,25.023782,121.547284,5、8,17,102,2,2,2019年,123.21,住宅社區,false
力臺大樓,台北市中山區民權東路二段146號,25.0622101,121.5340035,12,19,700,1,,,,商辦大樓,false
耀龍名廈,台北市大安區羅斯福路三段75號,25.0228658,121.5261173,10,13,450,1,,,,商辦大樓,false
富比世社區,台北市內湖區新明路108號,25.0595809,121.589203,14,9,700,1,,,,商辦大樓,false
大安福邸公寓大廈第二棟,"台北市大安區建國南路二段 85、87、89、91 號",25.030551,121.538336,15,56,168,2,1,1987年,87.6,住宅社區,false
福德榮星大樓,台北市中山區民權東路三段21號,25.0625594,121.5417075,7,20,450,1,,,,商辦大樓,false
柏克萊大樓,台北市大安區羅斯福路三段81號,25.022668,121.526277,12,8,200,1,,,,商辦大樓,false
ENTER科技大樓,台北市內湖區新明路138號,25.057992,121.586719,9,5,1200,2,,,,商辦大樓,false
安和大廈九十號,台北市大安區復興南路一段90號,25.0435549,121.5436036,16,60,320,2,1,1983年,90.0,住宅社區,false
銓達企業大樓,台北市中山區民權東路三段35、37號,25.0625841,121.5422193,16,38,1800,1,,,,商辦大樓,false
浦城商業大樓,台北市大安區羅斯福路三段95號,25.0225861,121.5263478,12,11,700,1,,,,商辦大樓,false
吉是福大樓,台北市內湖區新明路143巷7號,25.058767,121.589486,6,5,700,1,,,,商辦大樓,false
安和大廈七十六號,台北市大安區復興南路一段76號,25.0440031,121.5435872,16,72,320,2,1,1983年,90.0,住宅社區,false
僑大聯合廣場,台北市中山區民權東路三段58號,25.0620914,121.5423087,15,11,800,1,,,,商辦大樓,false
華豐師大名廈,台北市大安區羅斯福路三段149號,25.0217906,121.5273078,12,19,500,1,,,,商辦大樓,false
天佑廠辦大樓,台北市內湖區新湖一路36巷18號,25.0587432,121.5743493,7,2,300,1,,,,商辦大樓,false
萬象大廈,台北市大安區復興南路一段126巷1號,25.0431793,121.5431107,11,110,330,8,1,1999年,65.4,住宅社區,false
