社區,地址,Latitude,Longitude,樓層數,企業主數,人數預估,安裝片數,棟數,落成,坪價,類型,強調
昇陽立都,新北市板橋區文化路二段285~293號,25.0293586,121.4714818,35,33,4100,2,,,,商辦大樓,false
全球工業總部(16),新北市新店區寶橋路235號6弄17號,24.9805506,121.5522407,8,12,350,1,,,,商辦大樓,false
富麗達,新北市林口區民族路218號,25.077679,121.3691827,12,98,294,4,2,2007年,23.58,住宅社區,false
永興居,新北市中和區興南路一段56巷32之1號,24.9911214,121.5106587,9,189,567,8,7,2001年,47.06,住宅社區,false
中正新天地,新北市鶯歌區鶯桃路97巷1號1-18號,24.954137,121.338717,9,137,400,6,6,1995年,17.0,住宅社區,false
國王大樓,新北市板橋區民生路二段232號,25.022449,121.469031,9,27,350,1,,,,商辦大樓,false
通用工業大樓(1),新北市新店區寶中路72、74號,24.9805801,121.5479682,5,10,600,1,,,,商辦大樓,false
凡爾賽花園,新北市林口區文化二路二段88巷36號,25.0806335,121.3795403,12、13,297,891,12,12,2006年,24.91,住宅社區,false
中和孩子王,新北市中和區興南路二段2~22號,24.9858048,121.5074745,13,273,1092,6,6,2005年,29.1,住宅社區,false
雙喜臨門A棟,新北市鶯歌區鶯桃路129巷12弄1號,24.9541,121.337433,19,101,304,4,4,1995年,14.26,住宅社區,false
建福大樓,新北市板橋區三民路一段89號,25.0216601,121.4795817,10,12,400,1,,,,商辦大樓,false
通用工業大樓(2),新北市新店區寶中路76、78號,24.9804605,121.5481587,5,10,600,1,,,,商辦大樓,false
豐田歐園,新北市林口區麗園二街2號,25.0692827,121.3773839,12,96,288,4,4,2001年,22.94,住宅社區,false
金如意,新北市中和區興南路二段34巷14號,24.9860844,121.5064275,11,152,608,5,3,1997年,41.76,住宅社區,false
滿庭芳,新北市鶯歌區尖山路140巷12弄14號,24.9496785,121.3467495,10,120,480,8,8,1996年,15.49,住宅社區,false
大華國際,新北市板橋區三民路一段120號,25.0207696,121.4790749,13,25,1200,2,,,,商辦大樓,false
久盟天下大樓,新北市新店區寶中路86、88號,24.9804492,121.5485318,8,14,900,1,,,,商辦大樓,false
世界市世界館社區,新北市林口區文林街75巷67號,25.0912313,121.3804265,10,106,318,3,2,2019年,23.3,住宅社區,false
摘星,新北市中和區中興街180巷26、28號,24.988931,121.498787,7,14,72,1,1,2019年,45.0,住宅社區,false
微笑日日,新北市鶯歌區尖山路212巷16號,24.9475944,121.3424704,13,51,150,2,1,2016年,27.7,住宅社區,false
國泰板橋大樓(1),新北市板橋區三民路一段214號,25.019072,121.478898,13,12,1500,2,,,,商辦大樓,false
翰聯商務大樓(1),新北市新店區寶中路92號,24.9800863,121.548756,11,21,1600,2,,,,商辦大樓,false
源峰淳境,新北市林口區文林二街16號,25.0886016,121.3766006,10,66,198,3,3,2015年,24.91,住宅社區,false
中山富邑,新北市中和區中山路二段137、139、141、143號,25.0029104,121.5020342,12,31,120,1,1,1992年,28.4,住宅社區,false
新月金鑽,新北市鶯歌區尖山路197號,24.9470608,121.3440125,7,49,147,3,3,2002年,15.88,住宅社區,false
國泰板橋大樓(2),新北市板橋區三民路一段216號,25.018901,121.478927,14,16,1400,2,,,,商辦大樓,false
翰聯商務大樓(2),新北市新店區寶中路94號,24.9798255,121.5489124,11,67,1400,2,,,,商辦大樓,false
擇鄰,新北市林口區文林五街48號,25.0848991,121.373276,13,88,264,3,3,2014年,25.89,住宅社區,false
捷運公園,新北市中和區捷運路81號,24.9899748,121.5084003,54,132,396,5,5,1998年,45.92,住宅社區,false
良家社區,新北市鶯歌區國光街76、78、82號,24.9578963,121.3416844,10,87,261,4,4,2010年,16.5,住宅社區,false
金板橋大樓,新北市板橋區三民路二段28號,25.0182371,121.4790736,12,22,600,1,,,,商辦大樓,false
全球贏家科技中心,新北市新店區寶中路119號,24.9798292,121.5494574,11,30,1400,1,,,,商辦大樓,false
11號公園,新北市林口區文化北路一段542巷60號,25.0788677,121.3686916,10,52,156,2,2,2016年,36.5,住宅社區,false
合宜皇冠,新北市中和區圓通路176-192號,24.994483,121.4968662,12,123,492,3,2,1997年,36.0,住宅社區,false
生活大師,新北市三峽區國光街153號,24.9394134,121.3716769,14,98,294,4,3,2008年,23.32,住宅社區,false
三民大樓,新北市板橋區三民路二段38號,25.0178335,121.4790622,12,9,300,1,,,,商辦大樓,false
統帥工業園區(1),新北市新店區寶興路45巷9弄2、4號,24.9733326,121.5501903,6,12,700,1,,,,商辦大樓,false
凱旋世界,新北市林口區文化二路一段68巷6號,25.0687548,121.3665067,10,132,396,6,6,1996年,25.85,住宅社區,false
錦和聚,新北市中和區圓通路296巷7、9、11、13、15、17號,24.9892863,121.4877579,22,104,312,2,1,2016年,37.47,住宅社區,false
蝴蝶廣場,新北市三峽區中華路9號、11巷1-9號,24.932339,121.374161,12,47,145,3,1,1982年,46.0,住宅社區,false
金線大道,新北市板橋區三民路二段142號,25.0156355,121.4789726,12,7,250,1,,,,商辦大樓,false
統帥工業園區(2),新北市新店區寶興路45巷9弄7號,24.9745243,121.5499626,6,5,400,1,,,,商辦大樓,false
日安台北二期,新北市林口區文化二路一段68巷12號,25.0681016,121.3662984,11,165,510,7,7,1996年,25.0,住宅社區,false
國泰晶鑽,新北市中和區圓通路297巷9弄2~26號,24.991633,121.495444,16,160,480,4,2,1998年,36.54,住宅社區,false
祖師天廈,新北市三峽區中華路13之5號,24.9319744,121.3736323,12,312,936,9,4,1996年,20.21,住宅社區,false
四川大樓(1),新北市板橋區四川路二段237號,24.9939442,121.4511685,15,34,600,1,,,,商辦大樓,false
統帥工業園區(3),新北市新店區寶興路45巷9弄5號,24.9744,121.549716,6,5,400,1,,,,商辦大樓,false
金美滿社區,新北市林口區文化二路一段68巷24號,25.0688884,121.3671493,10,132,396,3,3,1996年,26.0,住宅社區,false
鳳凰城社區,新北市中和區圓通路369巷209號,24.98166,121.4895907,7,392,1176,28,28,1999年,28.0,住宅社區,false
世慈京都,新北市三峽區中華路24號,24.9325376,121.3740055,9,72,216,4,4,1996年,19.0,住宅社區,false
四川大樓(2),新北市板橋區四川路二段243號,24.994576,121.44987,15,27,500,1,,,,商辦大樓,false
統帥工業園區(4),新北市新店區寶興路45巷6弄1、3號,24.9733326,121.5501903,6,11,600,1,,,,商辦大樓,false
世紀大第,新北市林口區文化二路一段230巷62號,25.072539,121.371483,12,55,165,2,2,1993年,23.29,住宅社區,false
童話特區,新北市中和區連城路89巷10號,24.9996218,121.4968457,17,245,735,8,4,1999年,41.43,住宅社區,false
威鎮江山,新北市三峽區民權街198號,24.929414,121.367606,12,135,351,5,3,1997年,58.6,住宅社區,false
中華電信江翠機房,新北市板橋區雙十路二段70巷2號,25.0281669,121.475803,7,1,1000,1,,,,商辦大樓,false
統帥工業園區(5),新北市新店區寶興路45巷6弄2、4號,24.9737197,121.5500855,6,8,550,1,,,,商辦大樓,false
公園大道,新北市林口區文化二路一段335號,25.0733918,121.3699083,14、17,169,507,5,5,2008年,28.05,住宅社區,false
歡喜城公寓大廈,新北市中和區連城路349號,24.9960471,121.4880475,12,204,425,7,7,1999年,40.26,住宅社區,false
美立方,新北市三峽區溪東路159-1號,24.9340071,121.4033387,11,60,180,4,3,1995年,31.0,住宅社區,false
金原工商大吉第,新北市板橋區干城路158號,24.9920147,121.4601933,9,23,1200,2,,,,商辦大樓,false
統帥工業園區(6),新北市新店區寶興路45巷6弄5、7號,24.97447,121.550279,6,8,550,1,,,,商辦大樓,false
空間樂園,新北市林口區文化二路360號,25.0755297,121.3734852,11,245,735,7,7,1996年,28.9,住宅社區,false
福利旺,新北市中和區連城路571、571之1號、571之2號,24.994381,121.479288,12,60,180,2,2,2001年,33.59,住宅社區,false
北大新天地,"新北市三峽區大觀路26 ~ 26-2號",24.9450699,121.3749707,8,78,232,4,4,2006年,24.15,住宅社區,false
天照商業大樓,新北市板橋區大觀路三段236號,24.9922026,121.4296291,8,7,600,2,,,,商辦大樓,false
統帥工業園區(7),新北市新店區寶興路45巷6弄6、8號,24.974266,121.5502183,6,2,300,1,,,,商辦大樓,false
遠雄大未來,新北市林口區文化二路一段575號,25.0784712,121.3757186,19,366,1098,20,6,,,商辦大樓,false
永興大樓,新北市中和區健康路51號,25.0005655,121.4870106,9,144,432,6,6,1991年,30.9,住宅社區,false
達人生活菁英館,新北市三峽區大觀路309號,24.9471993,121.3730793,15,159,636,4,4,2006年,26.0,住宅社區,false
皇晶鑽,新北市樹林區中山路一段100、102號,24.9911105,121.4230094,4,7,600,1,,,,商辦大樓,false
統帥工業園區(8),新北市新店區寶興路45巷6弄9、11號,24.9733326,121.5501903,6,7,500,1,,,,商辦大樓,false
巴黎愛樂,新北市林口區文化三路一段447巷31號,25.075186,121.3675539,13,79,237,3,3,2008年,24.38,住宅社區,false
植木賞,新北市中和區員山路327巷88-1號,25.0023204,121.4795584,10,48,150,2,1,2016年,38.5,住宅社區,false
三峽大霸,新北市三峽區中正路一段108巷7弄4號,24.9299362,121.3736224,12,184,72,7,5,1997年,21.84,住宅社區,false
安琪大樓,新北市樹林區中山路一段276號；文化街2號,24.9870942,121.4206913,7,9,600,1,,,,商辦大樓,false
統帥工業園區(9),新北市新店區寶興路45巷6弄10、12號,24.9737197,121.5500855,6,10,600,1,,,,商辦大樓,false
文化三星,新北市林口區文化三路一段555巷88號,25.076828,121.3691176,12,135,396,6,3,2008年,25.0,住宅社區,false
雅璞心向,新北市中和區景平路119號,24.9918878,121.5165884,15,69,262,2,1,2017年,50.78,住宅社區,false
台北維也納,新北市三峽區中正路一段108巷7弄11號,24.9296426,121.3734249,16,189,143,8,4,1998年,20.43,住宅社區,false
巨人科技廣場,新北市樹林區柑園街二段122巷2號,24.955215,121.3842347,10,33,1500,2,,,,商辦大樓,false
統帥工業園區(10),新北市新店區寶興路45巷8弄14、16號,24.9746478,121.5506423,6,10,600,1,,,,商辦大樓,false
夢想之都,新北市林口區文化三路一段555巷8號,25.0760807,121.3700409,12,408,1224,12,12,2006年,24.76,住宅社區,false
摩天東帝市,新北市中和區景平路170~200號,24.9924712,121.5163921,34~41,1257,3771,10,4,1997年,46.5,住宅社區,false
立信御峰,新北市三峽區中正二段18號,24.9196941,121.3671166,8~9,77,231,3,2,2018年,20.33,住宅社區,false
太陽神資訊廣場,新北市樹林區中正路415號,25.0074456,121.4171221,10,22,900,1,,,,商辦大樓,false
統帥工業園區(11),新北市新店區寶興路45巷8弄5、7號,24.975025,121.55041,6,10,600,1,,,,商辦大樓,false
幸福市,新北市林口區文化三路二段306、318、328號,25.0842412,121.377784,19,450,1800,9,3,2011年,26.4,住宅社區,false
太平洋景秀天廈社區,新北市中和區景平路278巷6、8、16號(A),24.9927473,121.5140366,12,176,528,10,9,1991年,46.1,住宅社區,false
大學城富貴社區,新北市三峽區國光街350巷11號,24.9402843,121.3715317,8,135,525,7,7,1999年,22.0,住宅社區,false
大福大貴工業大樓,新北市樹林區大安路502號,24.9864741,121.4138442,10,16,800,1,,,,商辦大樓,false
統帥工業園區(12),新北市新店區寶興路45巷8弄10、12號,24.9746805,121.5501035,6,9,550,1,,,,商辦大樓,false
文林逸軒,新北市林口區文林六街27巷27號,25.0812904,121.370981,12,48,144,2,1,2016年,25.97,住宅社區,false
漢寶雙捷贊,新北市中和區景平路567、569、571、573號,24.9999443,121.497968,15,58,174,2,1,2019年,50.53,住宅社區,false
長泰聚,新北市三峽區長泰街58～68號,24.9328014,121.3776359,12,86,223,2,1,2019年,25.0,住宅社區,false
合豐帝國銀座大樓,新北市土城區中央路二段191號,24.975535,121.442173,16,33,2100,2,,,,商辦大樓,false
統帥工業園區(13),新北市新店區寶興路45巷8弄1、3號,24.9746805,121.5501035,6,10,600,1,,,,商辦大樓,false
聿品高峰會,新北市林口區仁愛二路80號、80之1號;文化三路一段462、462之1號,25.0748718,121.3694178,15,60,180,2,1,2010年,26.51,住宅社區,false
新第來亨NO22,新北市中和區景平路726之6之1~726之6之6號,25.0036967,121.4967518,12,63,189,2,1,1990年,30.4,住宅社區,false
錢龍社區,新北市三峽區復興路162號,24.9384648,121.3711666,16,280,840,7,7,1994年,22.0,住宅社區,false
中央領袖天下大樓,新北市土城區中央路四段2號,24.9632516,121.4257851,12,49,700,2,,,,商辦大樓,false
統帥工業園區(14),新北市新店區寶興路45巷8弄6、8號,24.974591,121.550268,6,9,550,1,,,,商辦大樓,false
雅曼NUSA,新北市林口區南勢街278號；南勢街250巷1~9號,25.0760505,121.3587465,9,189,567,6,6,1996年,23.0,住宅社區,false
凱撒大地,新北市中和區景平路782號,25.005515,121.496117,36,108,324,5,3,1991年,29.64,住宅社區,false
鎮金第第一期,新北市三峽區復興路36之1號,24.9364659,121.374352,24,52,156,2,2,1999年,22.4,住宅社區,false
中山1號科技總部,新北市土城區中山路1號,24.9607109,121.412019,9,18,900,1,,,,商辦大樓,false
統帥工業園區(15),新北市新店區寶興路45巷8弄2、4號,24.9733326,121.5501903,6,10,600,1,,,,商辦大樓,false
甜Me2,新北市林口區南勢二街382號,25.0763287,121.359562,7,44,132,2,2,2018年,24.87,住宅社區,false
華中晶站,新北市中和區景平路989巷1號,25.005284,121.495872,15,84,336,2,1,2009年,39.0,住宅社區,false
永富大樓,新北市三峽區文化路135號,24.9356567,121.3697874,11,66,198,3,3,2009年,26.32,住宅社區,false
永寧科技園區,新北市土城區忠承路103號,24.9647844,121.4385228,12,122,2300,4,,,,商辦大樓,false
萬盟工業園區(1),新北市新店區中正路497巷2號,24.983297,121.532924,11,16,1000,1,,,,商辦大樓,false
居自在,新北市林口區粉寮路一段15號,25.0765495,121.396266,10,96,288,5,5,2005年,21.42,住宅社區,false
美樹館A區,新北市中和區中和中安街198號,24.9990743,121.5115441,15,153,459,4,2,1998年,57.71,住宅社區,false
甜蜜EGO公寓大廈,新北市三峽區文化路300號,24.9355311,121.3648748,12,100,300,4,4,2004年,19.0,住宅社區,false
高峰大樓,新北市土城區中華路一段36號,24.9897989,121.4462075,14,36,700,1,,,,商辦大樓,false
萬盟工業園區(2),新北市新店區中正路497巷6號,24.983478,121.5329566,11,13,1000,1,,,,商辦大樓,false
"The Palm Island 杜拜棕櫚泉",新北市林口區佳林路169號,25.0783093,121.3854737,14,388,1552,14,7,2013年,19.29,住宅社區,false
南山華廈,新北市中和區南山路176-1號~176-20號,24.9910027,121.5051624,7,112,336,8,8,2000年,46.34,住宅社區,false
北大隆恩,新北市三峽區大學路1號,24.9396258,121.3775177,14,395,237,10,5,2017年,14.73,住宅社區,false
立昌土城廠綜合大樓,新北市土城區自由街15號,24.9663513,121.4230999,7,6,500,1,,,,商辦大樓,false
萬盟工業園區(3),新北市新店區中正路493、495號,24.9828325,121.5335973,11,22,1000,1,,,,商辦大樓,false
活力城,新北市林口區中山路566號,25.0839831,121.3779707,15,553,2212,16,7,2008年,23.01,住宅社區,false
捷韻,新北市中和區南山路188號,24.9905857,121.5059211,12、15,84,252,3,2,2007年,43.37,住宅社區,false
耕讀園,新北市三峽區大學路75-105號,24.9414587,121.3761148,15,522,2088,7,3,2011年,36.9,住宅社區,false
天京大廈,新北市土城區明德路二段62號,24.9831024,121.4484798,8,1,400,1,,,,商辦大樓,false
吉成商業大樓(A),新北市新店區中正路538巷1號,24.984548,121.534148,5,8,600,1,,,,商辦大樓,false
金星銀河,新北市林口區仁愛路二段311號,25.0784777,121.3717762,13,46,138,1,2,2008年,20.0,住宅社區,false
書香畫境,新北市中和區莒光路187之1號,24.9990137,121.4725373,60,125,375,5,5,1994年,35.99,住宅社區,false
晶棧社區,新北市三峽區大學路182號,24.9465261,121.3727686,7,68,136,4,4,2007年,25.0,住宅社區,false
友裕企業大樓(友裕辦公室大樓),新北市永和區中山路一段311號,25.006342,121.506348,16,21,900,1,,,,商辦大樓,false
吉成商業大樓(B),新北市新店區中正路538巷3、5號,24.984556,121.534284,5,7,600,1,,,,商辦大樓,false
霍格華茲,新北市林口區仁愛路二段267巷8號,25.0772603,121.373138,15,120,360,4,4,2006年,24.28,住宅社區,false
蒲陽雙和,新北市中和區中和路150號,24.99959,121.503911,23,214,642,3,1,2019年,50.0,住宅社區,false
北大愛悅,新北市三峽區大德路256~300號,24.9476167,121.3746254,14,402,109,11,11,2012年,30.67,住宅社區,false
永和中正擎天大樓,新北市永和區中正路417號,25.0048646,121.5170864,11,8,1200,1,,,,商辦大樓,false
吉成商業大樓(C),新北市新店區中正路538巷6號,24.984426,121.534356,5,6,500,1,,,,商辦大樓,false
晴空SKY1,新北市五股區新五路三段153號,25.0920702,121.4474463,19,317,792,4,2,2016年,35.0,住宅社區,false
名揚天下,新北市中和區中和路294~322號,24.9998594,121.5087576,17,301,1218,10,7,1992年,48.0,住宅社區,false
濟宏大廈,新北市三峽區學成路285~303號,24.9434524,121.3761243,15,169,125,8,4,2012年,28.339,住宅社區,false
北城商業大樓(1),新北市永和區民權路53號,24.9966159,121.5203165,10,31,800,2,,,,商辦大樓,false
吉成商業大樓(D),新北市新店區中正路538巷7、12號,24.98413,121.534366,5,6,550,1,,,,商辦大樓,false
新五綻,新北市五股區新五路三段220號,25.0908472,121.446833,15,76,228,2,1,2017年,36.87,住宅社區,false
天下為公,新北市中和區中正路267~277號,24.9935509,121.4959015,26,453,1350,8,6,1995年,33.96,住宅社區,false
歐洲之旅,新北市三峽區三樹路265-267號,24.9431805,121.3788972,14,331,91,11,11,2005年,24.79,住宅社區,false
北城商業大樓(2),新北市永和區民權路53號,24.9966159,121.5203165,10,7,600,1,,,,商辦大樓,false
吉成商業大樓(E),新北市新店區中正路538巷8、10號,24.984192,121.534299,5,7,550,1,,,,商辦大樓,false
光盛馥玉,新北市五股區芳洲路61、63號,25.0839039,121.4424027,11,21,63,1,1,2016年,33.0,住宅社區,false
帝國大道,新北市中和區中正路1180號,25.0098538,121.4814016,16,158,474,2,1,1998年,34.92,住宅社區,false
台北新市民,新北市三峽區紫新路47號,24.9224929,121.423144,7,98,294,7,7,1997年,8.2,住宅社區,false
振聲金融大樓,新北市永和區福和路389號,25.0076249,121.5141918,11,40,1300,1,,,,商辦大樓,false
吉成商業大樓(F),新北市新店區中正路540、540之1號,24.9844349,121.533896,5,8,600,1,,,,商辦大樓,false
台北得意GO,新北市五股區四維路114、116號,25.0743087,121.4678721,12,172,688,10,6,2007年,28.67,住宅社區,false
富貴賞,新北市中和區中正路1203號,25.010059,121.4802001,15,310,930,10,5,2005年,36.82,住宅社區,false
玄泰永鈺,新北市三峽區和平街36巷7弄5號,24.937458,121.370725,9,51,204,3,1,2010年,22.0,住宅社區,false
嘉新中山大樓(1),新北市永和區中山路一段168、170號,25.009246,121.5093979,12,20,700,1,,,,商辦大樓,false
吉成商業大樓(G),新北市新店區中正路542、542之1號,24.9846915,121.5337175,5,1,400,1,,,,商辦大樓,false
台北愛家,新北市五股區五福路14巷26號,25.089039,121.435595,7,82,246,7,6,1995年,39.0,住宅社區,false
新歐洲,新北市中和區中興街204~218號,24.9903699,121.500022,15,674,2696,15,8,2008年,41.0,住宅社區,false
樂河郡尚河,新北市三峽區民生街5之97號,24.936323,121.3757737,12,46,138,2,2,2017年,21.9,住宅社區,false
嘉新中山大樓(2),新北市永和區中山路一段172、174號,25.00916,121.509212,12,24,850,1,,,,商辦大樓,false
吉成特區(1),新北市新店區中正路501之1、2、3、4、5、6、7、8、9、10號,24.984,121.5334201,5,19,800,1,,,,商辦大樓,false
幸福美滿大地社區,新北市五股區五福路78號,25.090168,121.4329212,7,288,576,4,4,1992年,21.1,住宅社區,false
中和夢想家,新北市中和區中正路803、803之1、803之2、803之3、803之4、803之5號,25.0014205,121.4846286,13,64,192,2,1,1998年,39.8,住宅社區,false
樂河郡耀河社區,新北市三峽區民生街19巷7弄2號,24.9355394,121.3766316,13,74,222,2,2,2015年,27.0,住宅社區,false
中華電信國光大樓,新北市永和區國光路8號,25.0085708,121.5195412,7,1,700,1,,,,商辦大樓,false
吉成特區(2),新北市新店區中正路501之12號,24.984,121.5334201,5,4,400,1,,,,商辦大樓,false
大樹小鎮,新北市五股區五福路125之129號,25.0910932,121.4319903,11,168,504,6,6,1996年,24.8,住宅社區,false
基泰和里,新北市中和區自立路30~38號,24.9928642,121.5225535,8,176,528,11,11,1998年,40.8,住宅社區,false
悅灣川悅,新北市三峽區民生街19巷7弄16-1號,24.9354831,121.3769584,10,38,115,2,1,2013年,25.4,住宅社區,false
中華電信國光大樓,新北市永和區警光街5號,25.0095318,121.5197512,12,1,800,1,,,,商辦大樓,false
吉成特區(3),新北市新店區中正路501之17號,24.984,121.5334201,5,5,500,1,,,,商辦大樓,false
陸光新城A區社區,新北市五股區六合街40號,25.0887148,121.4328737,11,870,1740,32,29,2008年,20.1,住宅社區,false
春日河畔,新北市中和區成功路27號,24.9933965,121.526291,13,104,312,4,4,2001年,42.01,住宅社區,false
悅灣悠悅,新北市三峽區民生路1巷6之1號,24.9351479,121.379002,54,131,393,5,4,2015年,26.6,住宅社區,false
經貿王朝,新北市永和區保生路1號,25.0071214,121.5065778,23,100,2200,2,,,,商辦大樓,false
吉成特區(4),新北市新店區中正路501之19號,24.984,121.5334201,5,6,500,1,,,,商辦大樓,false
陸光新城B區,新北市五股區民義路一段185之2、185之3、185之4、185之5號,25.0876725,121.4312148,8,174,565,6,6,1989年,20.1,住宅社區,false
台北瑞士荷風,新北市中和區華新街109巷16-1~3號,24.9803599,121.509045,14,348,1044,0,6,1997年,30.0,住宅社區,false
祖師豐華,新北市三峽區愛國路232號,24.9308941,121.3743036,13,92,368,4,2,2007年,27.7,住宅社區,false
台北圓心商業大樓(A),新北市中和區中山路二段122號,25.0037257,121.5025756,11,4,800,1,,,,商辦大樓,false
吉成特區(5),新北市新店區中正路501之21號,24.984,121.5334201,5,4,450,1,,,,商辦大樓,false
成名學府社區,新北市五股區水碓路5號,25.0722492,121.4337188,16,165,495,5,5,2008年,22.0,住宅社區,false
凱旋大廈(中和),新北市中和區華新街126號,24.9828028,121.5081037,16,96,288,3,3,1992年,27.0,住宅社區,false
住福社區,新北市三峽區和平街36巷13號,24.9370534,121.3711956,7,94,376,4,4,1997年,23.0,住宅社區,false
台北圓心商業大樓(B),新北市中和區中山路二段124號,25.0036159,121.502595,11,13,800,1,,,,商辦大樓,false
磐石大樓,新北市新店區中正路541、543號,24.9868434,121.5334252,5,8,600,,,,,商辦大樓,false
山水豪景,新北市五股區水碓路16巷51號,25.0729273,121.4341802,9,408,914,12,12,1997年,21.1,住宅社區,false
龍景天下,新北市中和區華新街143巷106弄28號1F,24.978744,121.5058172,62,245,735,6,4,1996年,27.15,住宅社區,false
綻美美築館,新北市三峽區復興路367巷1弄41號,24.9372743,121.3644274,12,72,288,3,1,2013年,25.3,住宅社區,false
台北圓心商業大樓(C),新北市中和區中山路二段126號,25.0036303,121.5024559,11,3,600,1,,,,商辦大樓,false
ABC遠東商業園區NO2(B),新北市新店區中正路542之4、5、7號,24.9856231,121.5337253,10,15,800,1,,,,商辦大樓,false
新加坡花園城堡,新北市五股區登林路81號,25.0704464,121.4271893,14,650,1999,12,12,2001年,21.0,住宅社區,false
文心百麗,新北市中和區復興路260號,24.9904107,121.5035612,9,30,90,1,1,2005年,42.05,住宅社區,false
園峰社區,新北市三峽區中山路106巷20-36號,24.9370387,121.3661373,10,67,200,3,3,2016年,30.0,住宅社區,false
華隆經貿廣場,新北市中和區中山路二段351號,25.0030602,121.4908441,10,86,2000,2,,,,商辦大樓,false
ABC遠東商業園區NO2(C1.C2),新北市新店區中正路542之2、3、8、9、10號,25.0041549,121.5156447,5,8,700,1,,,,商辦大樓,false
貿商二村,新北市五股區登林路貿商巷8弄10號,25.0709884,121.4311321,14,848,1696,32,16,2000年,21.8,住宅社區,false
大順名門,新北市中和區德光路125~127號,25.003019,121.467986,15,165,495,6,6,1995年,32.99,住宅社區,false
上河雅,新北市三峽區中園街9號、9之1,24.9272664,121.368589,13,78,80,3,3,2014年,22.5,住宅社區,false
芝加哥財經廣場(A),新北市中和區中山路二段352號,25.002716,121.492964,11,20,1000,1,,,,商辦大樓,false
ABC遠東商業園區NO2(C3.C4),新北市新店區四維巷二弄1、3號,24.9854344,121.5336434,5,10,800,1,,,,商辦大樓,false
勤樸天悅,新北市五股區新城三路41號,25.0936969,121.4483773,15,125,496,3,3,2014年,28.0,住宅社區,false
惜福B座,新北市中和區中山路二段178巷23~45號,25.0033288,121.5004481,11,117,351,4,2,1997年,47.91,住宅社區,false
立信華府,新北市三峽區中華路38號,24.9318317,121.373204,15,98,300,2,1,2019年,26.3,住宅社區,false
芝加哥財經廣場(B),新北市中和區中山路二段354號,25.002776,121.492938,11,30,1200,1,,,,商辦大樓,false
ABC遠東商業園區NO2(C5.C6),新北市新店區四維巷二弄5、7號,24.9852394,121.5343484,5,11,900,1,,,,商辦大樓,false
未來馥社區,新北市五股區新城六路235號,25.0929713,121.4473601,14,199,389,4,2,2015年,27.9,住宅社區,false
和盛盛世,新北市中和區中山路二段146、148、150、152號,25.003106,121.501757,16,256,768,4,2,1995年,41.26,住宅社區,false
真善美花園別墅,新北市三峽區大同路305巷1號,24.9249519,121.3633285,8,60,180,3,3,2010年,12.8,住宅社區,false
芝加哥財經廣場(C),新北市中和區中山路二段356號,25.002837,121.492912,11,21,900,1,,,,商辦大樓,false
ABC遠東商業園區NO2(D1.D2),新北市新店區四維巷一弄2、4號,24.9855749,121.534385,5,9,800,1,,,,商辦大樓,false
臻愛家園社區,新北市五股區御史路1巷61~75號,25.090526,121.440644,7,47,141,3,3,2010年,24.0,住宅社區,false
漢皇SUPER,新北市中和區中山路二段299號,25.0020932,121.4952928,12,880,2640,12,4,2008年,45.94,住宅社區,false
康橋水花園,新北市三峽區國慶路102~146號,24.9393395,121.3763377,15,254,762,9,9,2006年,26.0,住宅社區,false
中和遠東商業區(A),新北市中和區中山路二段359巷2號,25.004277,121.4884861,5,6,700,1,,,,商辦大樓,false
ABC遠東商業園區NO2(D3),新北市新店區四維巷3號,24.985647,121.5345041,5,4,500,1,,,,商辦大樓,false
微美嵐,新北市五股區御史路60號,25.0945979,121.4415451,9,94,282,4,2,2018年,23.9,住宅社區,false
世界V1社區,新北市中和區中山路二段332巷1、3、5、7號,25.002365,121.4942069,16,502,1506,16,8,2017年,47.2,住宅社區,false
向日葵社區公寓大廈,新北市汐止區忠孝東路487、487之1號,25.073636,121.666041,9,153,700,10,9,1999年,21.0,住宅社區,false
中和遠東商業區(B),新北市中和區中山路二段359巷4號,25.0041247,121.4884662,5,6,500,1,,,,商辦大樓,false
ABC遠東商業園區NO2(E1.E5),新北市新店區四維巷4、6號,24.9853523,121.5344923,5,6,600,1,,,,商辦大樓,false
微美小丘,新北市五股區御史路80號,25.0950012,121.4407669,8,50,150,2,1,2017年,29.0,住宅社區,false
青年廣場,新北市中和區中山路三段120之10號,25.0060706,121.4757201,24,86,344,9,2,1995年,35.0,住宅社區,false
綠意皇邑社區,新北市汐止區忠孝東路490、490之1、490之2、490之3號,25.0740976,121.6663165,11,107,400,4,2,2014年,35.16,住宅社區,false
中和遠東商業區(C),新北市中和區中山路二段359巷6號,25.0040043,121.488472,5,6,600,1,,,,商辦大樓,false
ABC遠東商業園區NO2(E2.E3),新北市新店區四維巷二弄2、4號,24.9854488,121.5342359,5,11,800,1,,,,商辦大樓,false
香草部落格公寓大廈,新北市五股區成泰路一段7巷68號,25.0673239,121.4320614,9、13,120,480,6,6,2007年,26.0,住宅社區,false
磐石樓,新北市中和區忠孝街26巷55~89號,24.981905,121.511651,8,144,432,7,7,2000年,30.62,住宅社區,false
早安東方連彩公寓大廈,新北市汐止區和平街32號,25.0708789,121.662845,44,101,404,4,4,1997年,29.69,住宅社區,false
中和遠東商業區(D),新北市中和區中山路二段359巷8號,25.0043366,121.4884716,5,6,500,1,,,,商辦大樓,false
